ts,voltage,capacity
1583402174.5138283,3.48,0.63671875
1583402184.5181565,3.4775,0.63671875
1583402194.5296602,3.48,0.65234375
1583402204.5410395,3.48,0.65234375
1583402214.5524302,3.48,0.65234375
1583402224.55824,3.48,0.65234375
1583402234.5697262,3.4775,0.65234375
1583402244.581101,3.48125,0.65234375
1583402254.5924683,3.475,0.66796875
1583402264.5981672,3.48125,0.66796875
1583402274.6097064,3.4775,0.66796875
1583402284.6209915,3.48125,0.66796875
1583402294.6323957,3.4825,0.66796875
1583402304.6437705,3.4825,0.66796875
1583402314.64817,3.47875,0.68359375
1583402324.6595502,3.4825,0.68359375
1583402334.6709068,3.4825,0.68359375
1583402344.6781614,3.47875,0.68359375
1583402354.6895363,3.48375,0.68359375
1583402364.700914,3.48375,0.68359375
1583402374.7082384,3.48375,0.703125
1583402384.7181146,3.48,0.703125
1583402394.7293994,3.485,0.703125
1583402404.7407687,3.4825,0.703125
1583402414.7521353,3.485,0.703125
1583402424.7582598,3.485,0.71875
1583402434.7700887,3.4825,0.71875
1583402444.7814436,3.485,0.71875
1583402454.7928085,3.485,0.71875
1583402464.804163,3.48375,0.71875
1583402474.8155146,3.4825,0.71875
1583402484.8267953,3.4875,0.734375
1583402494.8382518,3.485,0.734375
1583402504.8446841,3.4875,0.734375
1583402514.8481905,3.4875,0.734375
1583402524.8595614,3.4875,0.734375
1583402534.8709178,3.4875,0.75
1583402544.882279,3.4875,0.75
1583402554.8936405,3.48625,0.75
1583402564.905001,3.4875,0.75
1583402574.9163692,3.49,0.75
1583402584.9181724,3.4875,0.76953125
1583402594.9295564,3.48875,0.76953125
1583402604.9409099,3.49,0.76953125
1583402614.9521973,3.4875,0.76953125
1583402624.9582522,3.49,0.76953125
1583402634.9696493,3.4875,0.78515625
1583402644.9810297,3.49125,0.78515625
1583402654.9923735,3.4875,0.78515625
1583402665.0037155,3.4925,0.78515625
1583402675.0150576,3.49,0.78515625
1583402685.0263286,3.4925,0.80078125
1583402695.0377126,3.4925,0.80078125
1583402705.0442293,3.4925,0.80078125
1583402715.0482078,3.4925,0.80078125
1583402725.0596,3.49,0.80078125
1583402735.0709534,3.4925,0.81640625
1583402745.0781727,3.49125,0.81640625
1583402755.0895479,3.49375,0.81640625
1583402765.10092,3.49375,0.81640625
1583402775.1122925,3.49375,0.81640625
1583402785.1236634,3.4925,0.8359375
1583402795.135045,3.495,0.8359375
1583402805.138165,3.49375,0.8359375
1583402815.1495254,3.495,0.8359375
1583402825.1581695,3.495,0.8359375
1583402835.169672,3.495,0.8515625
