ts,voltage,capacity
1575999359.139214,3.41,0.1171875
1575999369.1506114,3.41,0.1171875
1575999379.1620014,3.41125,0.1171875
1575999389.1733968,3.41,0.1171875
1575999399.1848052,3.415,0.1171875
1575999409.187786,3.40625,0.1171875
1575999419.1990712,3.41,0.1171875
1575999429.2126062,3.41,0.1171875
1575999439.2240427,3.3975,0.1171875
1575999449.2353334,3.4125,0.1171875
1575999459.2467155,3.4125,0.1171875
1575999469.2580905,3.40125,0.1171875
1575999479.2694676,3.4125,0.1171875
1575999489.280858,3.41125,0.1171875
1575999499.292245,3.41125,0.1171875
1575999509.30365,3.41125,0.1171875
1575999519.315042,3.41125,0.1171875
1575999529.3264472,3.4125,0.1171875
1575999539.337906,3.4125,0.1171875
1575999549.349343,3.4125,0.1171875
1575999559.3607357,3.41,0.1171875
1575999569.3721032,3.4075,0.1171875
1575999579.383399,3.41125,0.1171875
1575999589.3947918,3.4125,0.1171875
1575999599.406163,3.4,0.1171875
1575999609.4077876,3.4125,0.1171875
1575999619.4190686,3.4125,0.1171875
1575999629.4278524,3.4,0.1171875
1575999639.4391637,3.4125,0.1171875
1575999649.4505467,3.4125,0.1171875
1575999659.4619462,3.4125,0.1171875
1575999669.473354,3.41375,0.1171875
1575999679.4847274,3.41,0.1171875
1575999689.4960325,3.4175,0.1171875
1575999699.5074298,3.4125,0.1171875
1575999709.518834,3.41,0.1171875
1575999719.527815,3.4125,0.1171875
1575999729.5391917,3.415,0.1171875
1575999739.5505872,3.4125,0.1171875
1575999749.5619977,3.4125,0.1171875
1575999759.573374,3.4,0.1171875
1575999769.5847132,3.41375,0.1171875
1575999779.596095,3.41625,0.1171875
1575999789.597839,3.4,0.1171875
1575999799.609153,3.41625,0.12109375
1575999809.6205466,3.41375,0.12109375
1575999819.6319256,3.4175,0.12109375
1575999829.6378815,3.415,0.12109375
1575999839.6492808,3.415,0.12109375
1575999849.6606636,3.415,0.12109375
1575999859.6720514,3.415,0.12109375
1575999869.6834342,3.41625,0.12109375
1575999879.6948166,3.415,0.12109375
1575999889.706208,3.41375,0.12109375
1575999899.7176008,3.41625,0.12109375
1575999909.7290053,3.415,0.12109375
1575999919.7377846,3.41,0.12109375
1575999929.749077,3.415,0.12109375
1575999939.7604685,3.415,0.12109375
1575999949.7718701,3.4,0.12109375
1575999959.7831588,3.415,0.12109375
1575999969.7945628,3.42,0.12109375
1575999979.8059626,3.4175,0.12109375
1575999989.8173559,3.41375,0.12109375
1575999999.828772,3.4175,0.12109375
1576000009.8401709,3.41625,0.12109375
1576000019.8515658,3.415,0.12109375
1576000029.8629906,3.415,0.12109375
1576000039.8744,3.41625,0.12109375
1576000049.8858106,3.415,0.12109375
1576000059.8975039,3.4125,0.12109375
1576000069.9088986,3.415,0.12109375
1576000079.9203005,3.40875,0.12109375
1576000089.9316978,3.41625,0.12109375
1576000099.94309,3.415,0.12109375
1576000109.9544647,3.40125,0.12109375
1576000119.9577882,3.415,0.12109375
1576000129.9690635,3.415,0.12109375
1576000139.9804597,3.4175,0.12109375
1576000149.991845,3.41375,0.12109375
1576000160.0032248,3.415,0.12109375
1576000170.014614,3.415,0.12109375
1576000180.0260086,3.41625,0.12109375
1576000190.0374048,3.415,0.12109375
1576000200.048801,3.41625,0.12109375
1576000210.057825,3.4175,0.12109375
1576000220.0692024,3.415,0.12109375
1576000230.0801284,3.4175,0.12109375
1576000240.0919945,3.41625,0.12109375
1576000250.10342,3.4175,0.12109375
1576000260.114818,3.41625,0.12109375
1576000270.1179204,3.40625,0.12109375
1576000280.1292264,3.4175,0.12109375
1576000290.1406226,3.42,0.12109375
1576000300.1477883,3.42,0.12109375
1576000310.1590843,3.4175,0.12109375
1576000320.1679344,3.4175,0.12109375
1576000330.1793284,3.4175,0.12109375
1576000340.1907103,3.4175,0.12109375
1576000350.2020981,3.41875,0.12109375
1576000360.213482,3.415,0.12109375
1576000370.224886,3.415,0.12109375
1576000380.2362783,3.4175,0.12109375
1576000390.2378492,3.42,0.12109375
1576000400.249246,3.41125,0.12109375
1576000410.257836,3.42,0.12109375
1576000420.2693987,3.42,0.125
1576000430.280821,3.39875,0.125
1576000440.2921076,3.4175,0.125
1576000450.3035176,3.4175,0.125
1576000460.314917,3.4175,0.125
1576000470.3262942,3.42,0.125
1576000480.3376489,3.42,0.125
1576000490.3489597,3.42,0.125
1576000500.3603432,3.4175,0.125
1576000510.371722,3.42,0.125
1576000520.377915,3.41875,0.125
1576000530.3893077,3.41625,0.125
1576000540.4006922,3.41875,0.125
1576000550.412075,3.4225,0.125
1576000560.4234538,3.4175,0.125
1576000570.4348392,3.4175,0.125
1576000580.446216,3.42,0.125
1576000590.4576483,3.40125,0.125
1576000600.469028,3.42,0.125
1576000610.477825,3.42,0.125
1576000620.4891958,3.42,0.125
1576000630.5005784,3.42,0.125
1576000640.5119636,3.42125,0.125
1576000650.5233598,3.42125,0.125
1576000660.5347493,3.42375,0.125
1576000670.5378437,3.42,0.125
1576000680.5492141,3.4175,0.125
1576000690.5605164,3.42,0.125
1576000700.5719078,3.42,0.125
1576000710.583287,3.42,0.125
1576000720.6006095,3.41625,0.125
1576000730.6121264,3.4175,0.125
1576000740.6235256,3.42125,0.125
1576000750.6278305,3.4025,0.125
1576000760.6391516,3.42125,0.125
1576000770.6505613,3.41875,0.125
1576000780.6619642,3.4225,0.125
1576000790.6733692,3.42125,0.125
1576000800.6847906,3.4225,0.125
1576000810.6878843,3.4225,0.125
1576000820.6993363,3.4225,0.125
1576000830.710718,3.42125,0.125
1576000840.722119,3.4225,0.125
1576000850.7335222,3.42125,0.125
1576000860.7449145,3.415,0.125
1576000870.7563071,3.4225,0.125
1576000880.767702,3.41875,0.125
1576000890.7791636,3.4225,0.125
1576000900.7878225,3.42125,0.125
1576000910.7991896,3.405,0.125
1576000920.8105247,3.4225,0.125
1576000930.8219342,3.42,0.125
1576000940.8278346,3.4225,0.125
1576000950.8392327,3.4225,0.125
1576000960.850622,3.4225,0.125
1576000970.8620086,3.4225,0.125
1576000980.8734095,3.42,0.125
1576000990.8847811,3.425,0.125
1576001000.8960812,3.42125,0.125
1576001010.8978891,3.425,0.125
1576001020.909313,3.4225,0.125
1576001030.9207048,3.425,0.125
1576001040.9321055,3.42,0.125
1576001050.943516,3.42375,0.125
1576001060.954879,3.4225,0.125
1576001070.9578485,3.405,0.125
1576001080.9691517,3.42,0.125
1576001090.9804378,3.425,0.125
1576001100.9878716,3.4225,0.12890625
1576001110.9992547,3.4225,0.125
1576001121.010655,3.42375,0.125
1576001131.0177934,3.42125,0.12890625
1576001141.0291436,3.425,0.125
1576001151.0405133,3.42375,0.12890625
1576001161.0518124,3.42375,0.12890625
1576001171.0632248,3.42125,0.12890625
1576001181.0746357,3.425,0.12890625
1576001191.077822,3.4225,0.12890625
1576001201.0892193,3.42625,0.12890625
1576001211.097882,3.42625,0.12890625
1576001221.1093106,3.42625,0.12890625
1576001231.1207416,3.41375,0.12890625
1576001241.132177,3.425,0.12890625
1576001251.1435866,3.425,0.12890625
1576001261.1549857,3.4225,0.12890625
1576001271.166385,3.425,0.12890625
1576001281.1777904,3.4225,0.12890625
1576001291.1878412,3.425,0.12890625
1576001301.1979232,3.42625,0.12890625
1576001311.209311,3.4275,0.12890625
1576001321.2207081,3.425,0.12890625
1576001331.232113,3.42625,0.12890625
1576001341.2435312,3.42625,0.12890625
1576001351.2549303,3.4275,0.12890625
1576001361.266349,3.4225,0.12890625
1576001371.2778103,3.425,0.12890625
1576001381.2892032,3.4275,0.12890625
1576001391.2978525,3.41,0.12890625
1576001401.3092139,3.425,0.12890625
1576001411.3206244,3.42625,0.12890625
1576001421.3301277,3.42625,0.12890625
1576001431.3415992,3.4275,0.12890625
1576001441.3530116,3.425,0.12890625
1576001451.3644073,3.42625,0.12890625
1576001461.3758152,3.425,0.12890625
1576001471.387204,3.4275,0.12890625
1576001481.398613,3.4275,0.12890625
1576001491.4100084,3.425,0.12890625
1576001501.4179237,3.42875,0.12890625
1576001511.429325,3.425,0.12890625
1576001521.4407256,3.4275,0.12890625
1576001531.4520924,3.425,0.12890625
1576001541.4634473,3.4275,0.12890625
1576001551.4748187,3.41,0.12890625
1576001561.4861076,3.42625,0.12890625
1576001571.497479,3.4275,0.12890625
1576001581.5087857,3.4275,0.12890625
1576001591.5200896,3.4275,0.12890625
1576001601.5313787,3.4275,0.12890625
1576001611.5427897,3.42875,0.12890625
1576001621.554177,3.425,0.12890625
1576001631.565563,3.4275,0.12890625
1576001641.5769498,3.4275,0.12890625
1576001651.588341,3.4275,0.12890625
1576001661.5977802,3.4275,0.12890625
1576001671.60906,3.42875,0.12890625
1576001681.6177912,3.42625,0.12890625
1576001691.6290736,3.43,0.12890625
1576001701.6378617,3.43,0.12890625
1576001711.6492586,3.41125,0.12890625
1576001721.6605406,3.43,0.12890625
1576001731.671926,3.4275,0.12890625
1576001741.6779077,3.43,0.1328125
1576001751.689272,3.4275,0.1328125
1576001761.7006667,3.43,0.1328125
1576001771.712062,3.4275,0.1328125
1576001781.723455,3.42875,0.1328125
1576001791.7278543,3.43,0.1328125
1576001801.7392418,3.425,0.1328125
1576001811.7506406,3.42875,0.1328125
1576001821.757832,3.4325,0.1328125
1576001831.7692435,3.43,0.1328125
1576001841.7806146,3.4275,0.1328125
1576001851.7919083,3.4275,0.1328125
1576001861.8033028,3.4275,0.1328125
1576001871.807797,3.415,0.1328125
1576001881.8190868,3.43,0.1328125
1576001891.8303802,3.42625,0.1328125
1576001901.8380382,3.43,0.1328125
1576001911.849548,3.4325,0.1328125
1576001921.860944,3.43,0.1328125
1576001931.8723361,3.42875,0.1328125
1576001941.8837306,3.43,0.1328125
1576001951.8951344,3.4275,0.1328125
1576001961.9065294,3.43,0.1328125
1576001971.9179296,3.43,0.1328125
1576001981.9278333,3.43,0.1328125
1576001991.937862,3.43125,0.1328125
1576002001.9529037,3.4325,0.1328125
1576002011.9642885,3.4325,0.1328125
1576002021.9756742,3.43,0.1328125
1576002031.9870405,3.4125,0.1328125
1576002041.9983473,3.42875,0.1328125
1576002052.0097415,3.43125,0.1328125
1576002062.0211546,3.43125,0.1328125
1576002072.0324576,3.435,0.1328125
1576002082.0438435,3.4325,0.1328125
1576002092.055235,3.43125,0.1328125
1576002102.06663,3.43,0.1328125
1576002112.0780265,3.4325,0.1328125
1576002122.0894287,3.43125,0.1328125
1576002132.1008048,3.43,0.1328125
1576002142.1121106,3.4325,0.1328125
1576002152.123488,3.43375,0.1328125
1576002162.1347759,3.435,0.1328125
1576002172.1378255,3.4325,0.1328125
1576002182.1492214,3.43,0.1328125
1576002192.1578312,3.4275,0.1328125
1576002202.1691136,3.43375,0.1328125
1576002212.1804996,3.435,0.1328125
1576002222.191882,3.42625,0.1328125
1576002232.203177,3.43375,0.1328125
1576002242.2145748,3.435,0.1328125
1576002252.2259612,3.43375,0.1328125
1576002262.2373524,3.43,0.1328125
1576002272.2487674,3.435,0.1328125
1576002282.2578185,3.435,0.1328125
1576002292.2691982,3.4325,0.1328125
1576002302.2805896,3.4325,0.1328125
1576002312.2919993,3.4325,0.1328125
1576002322.3034189,3.43375,0.1328125
1576002332.3148105,3.4325,0.1328125
1576002342.3261929,3.4325,0.1328125
1576002352.3375573,3.4125,0.1328125
1576002362.348861,3.43375,0.1328125
1576002372.360261,3.4325,0.1328125
1576002382.3678648,3.4325,0.1328125
1576002392.3779159,3.4325,0.1328125
1576002402.3927534,3.4325,0.1328125
1576002412.4041328,3.4325,0.1328125
1576002422.4155233,3.4325,0.1328125
1576002432.4272177,3.435,0.1328125
1576002442.438632,3.435,0.13671875
1576002452.4500172,3.435,0.13671875
1576002462.4613788,3.43375,0.13671875
1576002472.4726827,3.435,0.13671875
1576002482.4778152,3.43625,0.13671875
1576002492.4891896,3.43625,0.13671875
1576002502.4978254,3.43375,0.13671875
1576002512.5092063,3.4175,0.13671875
1576002522.520502,3.435,0.13671875
1576002532.5318701,3.425,0.13671875
1576002542.5432074,3.43375,0.13671875
1576002552.5545328,3.435,0.13671875
1576002562.5658348,3.435,0.13671875
1576002572.5678256,3.43625,0.13671875
1576002582.5792015,3.435,0.13671875
1576002592.5936306,3.435,0.13671875
1576002602.605293,3.435,0.13671875
1576002612.6167023,3.435,0.13671875
1576002622.6280766,3.4325,0.13671875
1576002632.6393685,3.435,0.13671875
1576002642.65076,3.435,0.13671875
1576002652.6621358,3.4375,0.13671875
1576002662.6678267,3.4375,0.13671875
1576002672.6791928,3.42,0.13671875
1576002682.6878538,3.43625,0.13671875
1576002692.6992874,3.4375,0.13671875
1576002702.7106724,3.435,0.13671875
1576002712.7220001,3.43375,0.13671875
1576002722.7333944,3.43625,0.13671875
1576002732.7447824,3.43625,0.13671875
1576002742.7561698,3.435,0.13671875
1576002752.7675772,3.43375,0.13671875
