ts,voltage,capacity
1575625040.4620984,3.62875,2.59765625
1575625050.4682906,3.63,2.59765625
1575625060.4797122,3.63,2.59765625
1575625070.4837005,3.63,2.59765625
1575625080.495078,3.63125,2.59765625
1575625090.5037627,3.63125,2.59765625
1575625100.5152225,3.6325,2.68359375
1575625110.5266054,3.6325,2.68359375
1575625120.5379937,3.6325,2.68359375
1575625130.5437896,3.635,2.68359375
1575625140.5552163,3.635,2.68359375
1575625150.5666008,3.635,2.76953125
1575625160.57799,3.635,2.76953125
1575625170.589389,3.635,2.76953125
1575625180.5937705,3.63625,2.76953125
1575625190.6058476,3.63625,2.8515625
1575625200.6172328,3.6375,2.8515625
1575625210.6286204,3.6375,2.8515625
1575625220.6400027,3.6375,2.8515625
1575625230.6513674,3.63875,2.8515625
1575625240.6626506,3.63875,2.9375
1575625250.6740556,3.64,2.9375
1575625260.6854453,3.64,2.9375
1575625270.693706,3.64,2.9375
1575625280.7050893,3.64,3.0234375
1575625290.7164936,3.6425,3.0234375
1575625300.727844,3.6425,3.0234375
1575625310.7392218,3.6425,3.0234375
1575625320.750664,3.6425,3.0234375
1575625330.7620862,3.6425,3.109375
1575625340.7636986,3.64375,3.109375
1575625350.775088,3.64375,3.109375
1575625360.7864754,3.645,3.109375
1575625370.7978404,3.645,3.19140625
1575625380.8037941,3.645,3.19140625
1575625390.8151965,3.645,3.19140625
1575625400.8265681,3.64625,3.19140625
1575625410.8379512,3.6475,3.27734375
1575625420.8493505,3.6475,3.27734375
1575625430.86074,3.6475,3.27734375
1575625440.8720338,3.6475,3.27734375
1575625450.8736792,3.65,3.36328125
1575625460.8849685,3.64875,3.36328125
1575625470.8937204,3.65,3.36328125
1575625480.9051304,3.65,3.36328125
1575625490.9164639,3.65,3.44921875
1575625500.9278505,3.65,3.44921875
1575625510.9392385,3.65125,3.44921875
1575625520.9506056,3.65125,3.44921875
1575625530.9619007,3.6525,3.53125
1575625540.973286,3.6525,3.53125
1575625550.9846683,3.6525,3.53125
1575625560.9960544,3.6525,3.53125
1575625571.0074368,3.65375,3.6171875
1575625581.0138094,3.65375,3.6171875
1575625591.0252063,3.655,3.6171875
1575625601.0365996,3.655,3.6171875
1575625611.047982,3.655,3.703125
1575625621.0592625,3.655,3.703125
1575625631.0706546,3.655,3.703125
1575625641.082052,3.65625,3.7890625
1575625651.0837133,3.65625,3.7890625
1575625661.0951095,3.6575,3.7890625
1575625671.1037717,3.6575,3.7890625
1575625681.1151547,3.6575,3.87109375
1575625691.1265311,3.6575,3.87109375
1575625701.1379213,3.65875,3.87109375
1575625711.1493003,3.65875,3.87109375
1575625721.1606622,3.66,3.95703125
1575625731.17195,3.66,3.95703125
1575625741.1833246,3.66,3.95703125
1575625751.1946163,3.66,4.04296875
1575625761.2060156,3.66,4.04296875
1575625771.2173765,3.6625,4.04296875
1575625781.2237794,3.66125,4.04296875
1575625791.2352712,3.66125,4.12890625
1575625801.2466686,3.6625,4.12890625
1575625811.2579434,3.6625,4.12890625
1575625821.269241,3.6625,4.12890625
1575625831.280633,3.6625,4.2109375
1575625841.29202,3.6625,4.2109375
1575625851.3034,3.66375,4.2109375
1575625861.314682,3.66375,4.2109375
1575625871.3260746,3.665,4.296875
1575625881.3374853,3.665,4.296875
1575625891.3440208,3.665,4.296875
1575625901.355703,3.665,4.3828125
1575625911.3671,3.665,4.3828125
1575625921.3784866,3.665,4.3828125
1575625931.3898525,3.66625,4.3828125
1575625941.4011436,3.66625,4.46875
1575625951.4125364,3.6675,4.46875
1575625961.423756,3.6675,4.46875
1575625971.4350739,3.6675,4.46875
1575625981.4464622,3.6675,4.55078125
1575625991.4578583,3.6675,4.55078125
1575626001.4692495,3.6675,4.55078125
1575626011.4807541,3.66875,4.55078125
1575626021.4921517,3.66875,4.63671875
1575626031.5035465,3.67,4.63671875
1575626041.5149777,3.67,4.63671875
1575626051.5263681,3.67,4.72265625
1575626061.5377629,3.67,4.72265625
1575626071.543707,3.67,4.72265625
1575626081.5551047,3.67,4.72265625
1575626091.5636725,3.67125,4.80859375
1575626101.574954,3.67125,4.80859375
1575626111.5863593,3.67125,4.80859375
1575626121.5937524,3.6725,4.80859375
1575626131.605065,3.6725,4.890625
1575626141.6164386,3.6725,4.890625
1575626151.6277413,3.6725,4.890625
1575626161.6391404,3.6725,4.890625
1575626171.650544,3.6725,4.9765625
1575626181.6537151,3.67375,4.9765625
1575626191.6651025,3.67375,4.9765625
1575626201.676494,3.675,4.9765625
1575626211.6878903,3.675,5.0625
1575626221.6992893,3.675,5.0625
1575626231.7107048,3.675,5.0625
1575626241.7221038,3.675,5.0625
1575626251.7335062,3.67625,5.1484375
1575626261.7449753,3.67625,5.1484375
1575626271.7563798,3.67625,5.1484375
1575626281.767789,3.6775,5.23046875
1575626291.779066,3.6775,5.23046875
1575626301.7903736,3.6775,5.23046875
1575626311.7938058,3.6775,5.23046875
1575626321.8052006,3.6775,5.31640625
1575626331.8165996,3.6775,5.31640625
