ts,voltage,capacity
1575565344.725169,4.0675,89.1171875
1575565354.736452,4.0675,89.1171875
1575565364.7478402,4.0675,89.1171875
1575565374.7592058,4.05125,89.1171875
1575565384.7704966,4.0675,89.1171875
1575565394.7818873,4.0675,88.95703125
1575565404.7932966,4.0575,88.95703125
1575565414.8045778,4.065,88.95703125
1575565424.8159637,4.06625,88.95703125
1575565434.825201,4.065,88.95703125
1575565444.8365884,4.06625,88.95703125
1575565454.845312,4.06625,88.80078125
1575565464.856703,4.06625,88.80078125
1575565474.8681111,4.065,88.80078125
1575565484.8795063,4.065,88.80078125
1575565494.8909059,4.065,88.80078125
1575565504.902306,4.06375,88.80078125
1575565514.90522,4.065,88.640625
1575565524.9166071,4.065,88.640625
1575565534.9279613,4.0525,88.640625
1575565544.9351745,4.065,88.640625
1575565554.9464657,4.065,88.640625
1575565564.9578505,4.065,88.640625
1575565574.9691262,4.0625,88.5
1575565584.9805198,4.065,88.5
1575565594.991873,4.0625,88.5
1575565605.003159,4.065,88.5
1575565615.014542,4.065,88.5
1575565625.0230181,4.065,88.5
1575565635.0344172,4.0625,88.35546875
1575565645.0458584,4.06375,88.35546875
1575565655.0572824,4.065,88.35546875
1575565665.068742,4.06375,88.35546875
1575565675.0801368,4.06375,88.35546875
1575565685.091534,4.06375,88.35546875
1575565695.1028998,4.0525,88.2109375
1575565705.1141827,4.06125,88.2109375
1575565715.1255865,4.06375,88.2109375
1575565725.1352286,4.06125,88.2109375
1575565735.1465526,4.0625,88.2109375
1575565745.155281,4.0625,88.2109375
1575565755.1666782,4.0625,88.06640625
1575565765.1780791,4.0625,88.06640625
1575565775.189481,4.0625,88.06640625
1575565785.2008653,4.0625,88.06640625
1575565795.2122357,4.06,88.06640625
1575565805.223523,4.0625,88.06640625
1575565815.2349088,4.0625,87.92578125
1575565825.2463188,4.0625,87.92578125
1575565835.2577188,4.0625,87.92578125
1575565845.2691224,4.0625,87.92578125
1575565855.2805195,4.0475,87.92578125
1575565865.2918034,4.06,87.92578125
1575565875.3032014,4.0625,87.78125
1575565885.3052335,4.0475,87.78125
1575565895.3165214,4.06,87.78125
1575565905.3279133,4.06125,87.78125
1575565915.3393202,4.06125,87.78125
1575565925.3506882,4.0575,87.78125
1575565935.3619783,4.06125,87.78125
1575565945.3733711,4.06,87.63671875
1575565955.3847725,4.06,87.63671875
1575565965.3952603,4.06125,87.63671875
1575565975.4066784,4.06125,87.63671875
1575565985.4180715,4.06,87.63671875
1575565995.429469,4.06,87.63671875
1575566005.4408672,4.06,87.4921875
1575566015.4451716,4.0525,87.4921875
1575566025.456473,4.06,87.4921875
1575566035.4678693,4.06,87.4921875
1575566045.4792955,4.05375,87.4921875
1575566055.4852092,4.06,87.4921875
1575566065.49659,4.06,87.4921875
1575566075.5079992,4.06,87.3515625
1575566085.5193944,4.05875,87.3515625
1575566095.5307975,4.06,87.3515625
1575566105.5421844,4.0575,87.3515625
1575566115.553578,4.06,87.3515625
1575566125.555205,4.0575,87.3515625
1575566135.5665967,4.06,87.3515625
1575566145.5780036,4.0575,87.20703125
1575566155.589414,4.06,87.20703125
1575566165.5953107,4.06,87.20703125
1575566175.6066954,4.05625,87.20703125
1575566185.6179934,4.06,87.20703125
1575566195.6294143,4.06,87.20703125
1575566205.635231,4.04625,87.20703125
1575566215.6452255,4.0575,87.0625
1575566225.6566215,4.05875,87.0625
1575566235.6680245,4.0575,87.0625
1575566245.675223,4.05875,87.0625
1575566255.6851883,4.05875,87.0625
1575566265.6964831,4.05875,87.0625
1575566275.7078843,4.0575,87.0625
1575566285.7193146,4.055,87.0625
1575566295.7307053,4.0575,86.91796875
1575566305.7420838,4.055,86.91796875
1575566315.7533836,4.0575,86.91796875
1575566325.7647917,4.0575,86.91796875
1575566335.7761793,4.055,86.91796875
1575566345.7852097,4.0575,86.91796875
1575566355.7966156,4.0575,86.91796875
1575566365.8080173,4.045,86.77734375
1575566375.8194356,4.0575,86.77734375
1575566385.8308547,4.0575,86.77734375
1575566395.8422616,4.0575,86.77734375
1575566405.85367,4.0575,86.77734375
1575566415.8650665,4.055,86.77734375
1575566425.8765078,4.0575,86.77734375
1575566435.8879054,4.055,86.77734375
